Place_ID X Date,target
G2MGWAI X 2020-02-23,42.392052
G2MGWAI X 2020-02-24,35.019955
G2MGWAI X 2020-02-25,35.584635
G2MGWAI X 2020-02-26,38.382739
G2MGWAI X 2020-02-27,42.075373
G2MGWAI X 2020-02-28,36.504530
G2MGWAI X 2020-02-29,32.833993
G2MGWAI X 2020-03-01,34.562151
G2MGWAI X 2020-03-02,35.392766
G2MGWAI X 2020-03-03,36.741003
G2MGWAI X 2020-03-04,43.531475
G2MGWAI X 2020-03-05,37.340216
G2MGWAI X 2020-03-06,33.283315
G2MGWAI X 2020-03-07,46.216135
G2MGWAI X 2020-03-08,43.267124
G2MGWAI X 2020-03-09,40.489639
G2MGWAI X 2020-03-10,37.218561
G2MGWAI X 2020-03-11,57.743489
G2MGWAI X 2020-03-12,59.918927
G2MGWAI X 2020-03-13,32.849298
G2MGWAI X 2020-03-14,40.025417
G2MGWAI X 2020-03-15,38.372762
G2MGWAI X 2020-03-16,40.991269
G2MGWAI X 2020-03-17,45.815270
G2MGWAI X 2020-03-18,38.255569
G2MGWAI X 2020-03-19,38.757665
G2MGWAI X 2020-03-20,39.845801
G2MGWAI X 2020-03-21,27.843063
G2MGWAI X 2020-03-22,42.912130
G2MGWAI X 2020-03-23,55.323106
G2MGWAI X 2020-03-24,49.453093
G2MGWAI X 2020-03-25,31.597254
G2MGWAI X 2020-03-26,48.776724
G2MGWAI X 2020-03-27,40.257544
G2MGWAI X 2020-03-28,42.834220
G2MGWAI X 2020-03-29,38.989623
G2MGWAI X 2020-03-30,41.189425
G2MGWAI X 2020-03-31,42.981103
G2MGWAI X 2020-04-01,61.054914
G2MGWAI X 2020-04-02,40.599149
G2MGWAI X 2020-04-03,83.685676
G2MGWAI X 2020-04-04,59.647519
GJTQKWE X 2020-01-02,85.080034
GJTQKWE X 2020-01-03,88.474024
GJTQKWE X 2020-01-04,95.669817
GJTQKWE X 2020-01-05,94.799063
GJTQKWE X 2020-01-06,109.821239
GJTQKWE X 2020-01-07,84.941253
GJTQKWE X 2020-01-08,79.885246
GJTQKWE X 2020-01-09,83.785611
GJTQKWE X 2020-01-10,90.850399
GJTQKWE X 2020-01-11,74.910151
GJTQKWE X 2020-01-12,66.559009
GJTQKWE X 2020-01-13,59.920876
GJTQKWE X 2020-01-14,92.377738
GJTQKWE X 2020-01-15,70.719513
GJTQKWE X 2020-01-16,82.669873
GJTQKWE X 2020-01-17,45.230338
GJTQKWE X 2020-01-18,52.678944
GJTQKWE X 2020-01-19,67.987040
GJTQKWE X 2020-01-20,74.625978
GJTQKWE X 2020-01-21,81.251886
GJTQKWE X 2020-01-22,99.865290
GJTQKWE X 2020-01-23,87.778721
GJTQKWE X 2020-01-24,63.580736
GJTQKWE X 2020-01-25,53.940698
GJTQKWE X 2020-01-26,68.553607
GJTQKWE X 2020-01-27,44.319586
GJTQKWE X 2020-01-28,55.663892
GJTQKWE X 2020-01-29,41.528426
GJTQKWE X 2020-01-30,74.933964
GJTQKWE X 2020-01-31,79.201197
GJTQKWE X 2020-02-01,81.113007
GJTQKWE X 2020-02-02,74.268659
GJTQKWE X 2020-02-03,87.440488
GJTQKWE X 2020-02-04,64.558913
GJTQKWE X 2020-02-05,59.918778
GJTQKWE X 2020-02-06,72.525779
GJTQKWE X 2020-02-07,47.402389
GJTQKWE X 2020-02-08,52.574324
GJTQKWE X 2020-02-09,44.183393
GJTQKWE X 2020-02-10,69.886787
GJTQKWE X 2020-02-11,103.869048
GJTQKWE X 2020-02-12,91.438615
GJTQKWE X 2020-02-13,106.630384
GJTQKWE X 2020-02-14,120.601389
GJTQKWE X 2020-02-15,93.270234
GJTQKWE X 2020-02-16,31.759067
GJTQKWE X 2020-02-17,67.435948
GJTQKWE X 2020-02-18,55.880915
GJTQKWE X 2020-02-19,72.161251
GJTQKWE X 2020-02-20,68.576421
GJTQKWE X 2020-02-21,96.423341
GJTQKWE X 2020-02-22,82.490101
GJTQKWE X 2020-02-23,56.485832
GJTQKWE X 2020-02-24,97.160143
GJTQKWE X 2020-02-25,82.035303
GJTQKWE X 2020-02-26,112.249821
GJTQKWE X 2020-02-27,75.512200
GJTQKWE X 2020-02-28,94.259155
GJTQKWE X 2020-02-29,75.214484
GJTQKWE X 2020-03-01,117.484515
GJTQKWE X 2020-03-02,50.653511
GJTQKWE X 2020-03-03,79.841537
GJTQKWE X 2020-03-04,63.579115
GJTQKWE X 2020-03-05,39.660213
GJTQKWE X 2020-03-06,55.332344
GJTQKWE X 2020-03-07,99.077885
GJTQKWE X 2020-03-08,73.802567
GJTQKWE X 2020-03-09,82.653980
GJTQKWE X 2020-03-10,51.162372
GJTQKWE X 2020-03-11,62.454810
GJTQKWE X 2020-03-12,82.932694
GJTQKWE X 2020-03-13,75.527825
GJTQKWE X 2020-03-14,69.759455
GJTQKWE X 2020-03-15,73.016230
GJTQKWE X 2020-03-16,75.484469
GJTQKWE X 2020-03-17,96.680237
GJTQKWE X 2020-03-18,90.947725
GJTQKWE X 2020-03-19,101.855866
GJTQKWE X 2020-03-20,51.338134
GJTQKWE X 2020-03-21,111.200948
GJTQKWE X 2020-03-22,88.171861
GJTQKWE X 2020-03-23,58.842607
GJTQKWE X 2020-03-24,67.422115
GJTQKWE X 2020-03-25,105.283194
GJTQKWE X 2020-03-26,82.497802
GJTQKWE X 2020-03-27,81.842234
GJTQKWE X 2020-03-28,38.059802
GJTQKWE X 2020-03-29,44.939135
GJTQKWE X 2020-03-30,70.459508
GJTQKWE X 2020-03-31,47.310931
GJTQKWE X 2020-04-01,49.463341
GJTQKWE X 2020-04-02,65.684089
GJTQKWE X 2020-04-03,52.124180
GJTQKWE X 2020-04-04,29.159561
GWG9QDT X 2020-01-02,117.004065
GWG9QDT X 2020-01-03,122.230448
GWG9QDT X 2020-01-04,52.502294
GWG9QDT X 2020-01-05,93.850566
GWG9QDT X 2020-01-06,112.719480
GWG9QDT X 2020-01-07,130.648199
GWG9QDT X 2020-01-08,108.255551
GWG9QDT X 2020-01-09,100.230985
GWG9QDT X 2020-01-10,27.529948
GWG9QDT X 2020-01-11,64.440235
GWG9QDT X 2020-01-12,128.997447
GWG9QDT X 2020-01-13,120.561364
GWG9QDT X 2020-01-14,96.882701
GWG9QDT X 2020-01-15,52.861070
GWG9QDT X 2020-01-16,98.376224
GWG9QDT X 2020-01-17,33.571060
GWG9QDT X 2020-01-18,66.101521
GWG9QDT X 2020-01-19,36.726708
GWG9QDT X 2020-01-20,39.465775
GWG9QDT X 2020-01-21,37.443841
GWG9QDT X 2020-01-22,35.165155
GWG9QDT X 2020-01-23,55.500473
GWG9QDT X 2020-01-24,59.321672
GWG9QDT X 2020-01-25,50.158609
GWG9QDT X 2020-01-26,72.397869
GWG9QDT X 2020-01-27,34.927376
GWG9QDT X 2020-01-28,24.483276
GWG9QDT X 2020-01-29,32.818544
GWG9QDT X 2020-01-30,46.818282
GWG9QDT X 2020-01-31,41.300873
GWG9QDT X 2020-02-01,35.654704
GWG9QDT X 2020-02-02,70.877660
GWG9QDT X 2020-02-03,92.330739
GWG9QDT X 2020-02-04,91.082498
GWG9QDT X 2020-02-05,59.603348
GWG9QDT X 2020-02-06,75.914904
GWG9QDT X 2020-02-07,88.835659
GWG9QDT X 2020-02-08,62.186159
GWG9QDT X 2020-02-09,81.079156
GWG9QDT X 2020-02-10,68.569190
GWG9QDT X 2020-02-11,79.255990
GWG9QDT X 2020-02-12,67.578409
GWG9QDT X 2020-02-13,54.983407
GWG9QDT X 2020-02-14,88.271798
GWG9QDT X 2020-02-15,68.408988
GWG9QDT X 2020-02-16,65.179885
GWG9QDT X 2020-02-17,50.656032
GWG9QDT X 2020-02-18,43.281784
GWG9QDT X 2020-02-19,54.563034
GWG9QDT X 2020-02-20,81.241866
GWG9QDT X 2020-02-21,62.433406
GWG9QDT X 2020-02-22,79.203668
GWG9QDT X 2020-02-23,57.512784
GWG9QDT X 2020-02-24,74.702965
GWG9QDT X 2020-02-25,58.713019
GWG9QDT X 2020-02-26,40.305992
GWG9QDT X 2020-02-27,30.781529
GWG9QDT X 2020-02-28,66.471419
GWG9QDT X 2020-02-29,32.816750
GWG9QDT X 2020-03-01,35.588671
GWG9QDT X 2020-03-02,29.533302
GWG9QDT X 2020-03-03,31.502671
GWG9QDT X 2020-03-04,32.497985
GWG9QDT X 2020-03-05,27.985713
GWG9QDT X 2020-03-06,29.387467
GWG9QDT X 2020-03-07,69.820921
GWG9QDT X 2020-03-08,73.207669
GWG9QDT X 2020-03-09,46.468487
GWG9QDT X 2020-03-10,72.300318
GWG9QDT X 2020-03-11,70.674816
GWG9QDT X 2020-03-12,78.490630
GWG9QDT X 2020-03-13,90.871771
GWG9QDT X 2020-03-14,40.712367
GWG9QDT X 2020-03-15,62.434209
GWG9QDT X 2020-03-16,31.681723
GWG9QDT X 2020-03-17,39.004058
GWG9QDT X 2020-03-18,58.644206
GWG9QDT X 2020-03-19,61.099111
GWG9QDT X 2020-03-20,74.632864
GWG9QDT X 2020-03-21,76.105288
GWG9QDT X 2020-03-22,52.935190
GWG9QDT X 2020-03-23,49.488425
GWG9QDT X 2020-03-24,40.605765
GWG9QDT X 2020-03-25,48.654755
GWG9QDT X 2020-03-26,61.301122
GWG9QDT X 2020-03-27,32.941753
GWG9QDT X 2020-03-28,63.294552
GWG9QDT X 2020-03-29,61.215648
GWG9QDT X 2020-03-30,28.113036
GWG9QDT X 2020-03-31,22.303012
GWG9QDT X 2020-04-01,42.069190
GWG9QDT X 2020-04-02,54.432745
GWG9QDT X 2020-04-03,38.810615
GWG9QDT X 2020-04-04,63.609132
H6QNYMX X 2020-01-02,111.652384
H6QNYMX X 2020-01-03,111.100408
H6QNYMX X 2020-01-04,127.526036
H6QNYMX X 2020-01-05,115.475373
H6QNYMX X 2020-01-06,95.250201
H6QNYMX X 2020-01-07,43.133967
H6QNYMX X 2020-01-08,46.320463
H6QNYMX X 2020-01-09,124.495528
H6QNYMX X 2020-01-10,132.724508
H6QNYMX X 2020-01-11,150.288269
H6QNYMX X 2020-01-12,131.912770
H6QNYMX X 2020-01-13,72.651903
H6QNYMX X 2020-01-14,100.292664
H6QNYMX X 2020-01-15,114.740714
H6QNYMX X 2020-01-16,103.763735
H6QNYMX X 2020-01-17,151.289242
H6QNYMX X 2020-01-18,125.204019
H6QNYMX X 2020-01-19,131.906333
H6QNYMX X 2020-01-20,120.913349
H6QNYMX X 2020-01-21,100.726103
H6QNYMX X 2020-01-22,148.315528
H6QNYMX X 2020-01-23,130.558160
H6QNYMX X 2020-01-24,118.545674
H6QNYMX X 2020-01-25,145.227615
H6QNYMX X 2020-01-26,111.866392
H6QNYMX X 2020-01-27,43.527447
H6QNYMX X 2020-01-28,58.364188
H6QNYMX X 2020-01-29,101.488461
H6QNYMX X 2020-01-30,116.792778
H6QNYMX X 2020-01-31,131.246061
H6QNYMX X 2020-02-01,135.655406
H6QNYMX X 2020-02-02,98.844323
H6QNYMX X 2020-02-03,87.461567
H6QNYMX X 2020-02-04,126.871198
H6QNYMX X 2020-02-05,87.862917
H6QNYMX X 2020-02-06,95.496624
H6QNYMX X 2020-02-07,93.669934
H6QNYMX X 2020-02-08,101.914317
H6QNYMX X 2020-02-09,95.205433
H6QNYMX X 2020-02-10,114.976108
H6QNYMX X 2020-02-11,116.589742
H6QNYMX X 2020-02-12,72.596775
H6QNYMX X 2020-02-13,134.521976
H6QNYMX X 2020-02-14,121.789860
H6QNYMX X 2020-02-15,98.352405
H6QNYMX X 2020-02-16,44.101960
H6QNYMX X 2020-02-17,43.679656
H6QNYMX X 2020-02-18,81.923247
H6QNYMX X 2020-02-19,107.123504
H6QNYMX X 2020-02-20,128.609229
H6QNYMX X 2020-02-21,86.954183
H6QNYMX X 2020-02-22,76.326706
H6QNYMX X 2020-02-23,83.730621
H6QNYMX X 2020-02-24,106.549021
H6QNYMX X 2020-02-25,45.920565
H6QNYMX X 2020-02-26,70.717206
H6QNYMX X 2020-02-27,87.532746
H6QNYMX X 2020-02-28,100.817234
H6QNYMX X 2020-02-29,85.781003
H6QNYMX X 2020-03-01,90.416813
H6QNYMX X 2020-03-02,81.553245
H6QNYMX X 2020-03-03,72.751372
H6QNYMX X 2020-03-04,57.073653
H6QNYMX X 2020-03-05,80.314866
H6QNYMX X 2020-03-06,153.200140
H6QNYMX X 2020-03-07,104.435018
H6QNYMX X 2020-03-08,110.243714
H6QNYMX X 2020-03-09,165.829930
H6QNYMX X 2020-03-10,73.957028
H6QNYMX X 2020-03-11,62.111381
H6QNYMX X 2020-03-12,97.811388
H6QNYMX X 2020-03-13,46.064463
H6QNYMX X 2020-03-14,89.681429
H6QNYMX X 2020-03-15,46.758962
H6QNYMX X 2020-03-16,71.487755
H6QNYMX X 2020-03-17,124.777176
H6QNYMX X 2020-03-18,90.575516
H6QNYMX X 2020-03-19,32.862111
H6QNYMX X 2020-03-20,87.431488
H6QNYMX X 2020-03-21,129.748986
H6QNYMX X 2020-03-22,49.845627
H6QNYMX X 2020-03-23,88.750628
H6QNYMX X 2020-03-24,96.732013
H6QNYMX X 2020-03-25,123.820144
H6QNYMX X 2020-03-26,89.137337
H6QNYMX X 2020-03-27,75.627493
H6QNYMX X 2020-03-28,72.305307
H6QNYMX X 2020-03-29,76.494422
H6QNYMX X 2020-03-30,84.208407
H6QNYMX X 2020-03-31,76.020147
H6QNYMX X 2020-04-01,80.482980
H6QNYMX X 2020-04-02,83.111975
H6QNYMX X 2020-04-03,68.580917
H6QNYMX X 2020-04-04,54.155234
HJSDEVF X 2020-01-02,52.799000
HJSDEVF X 2020-01-03,29.671833
HJSDEVF X 2020-01-04,27.929198
HJSDEVF X 2020-01-05,38.113050
HJSDEVF X 2020-01-06,45.247197
HJSDEVF X 2020-01-07,39.317222
HJSDEVF X 2020-01-08,37.113276
HJSDEVF X 2020-01-09,29.570274
HJSDEVF X 2020-01-10,23.443230
HJSDEVF X 2020-01-11,34.858073
HJSDEVF X 2020-01-12,28.016627
HJSDEVF X 2020-01-13,44.334311
HJSDEVF X 2020-01-14,20.756396
HJSDEVF X 2020-01-15,21.605794
HJSDEVF X 2020-01-16,37.961995
HJSDEVF X 2020-01-17,36.483963
HJSDEVF X 2020-01-18,30.563943
HJSDEVF X 2020-01-19,37.311674
HJSDEVF X 2020-01-20,33.025075
HJSDEVF X 2020-01-21,71.984800
HJSDEVF X 2020-01-22,56.395831
HJSDEVF X 2020-01-23,74.642082
HJSDEVF X 2020-01-24,79.096020
HJSDEVF X 2020-01-25,49.448632
HJSDEVF X 2020-01-26,55.321479
HJSDEVF X 2020-01-27,31.701490
HJSDEVF X 2020-01-28,18.781141
HJSDEVF X 2020-01-29,27.726225
HJSDEVF X 2020-01-30,36.113196
HJSDEVF X 2020-01-31,22.155575
HJSDEVF X 2020-02-01,24.576636
HJSDEVF X 2020-02-02,33.326750
HJSDEVF X 2020-02-03,32.431590
HJSDEVF X 2020-02-04,27.826437
HJSDEVF X 2020-02-05,42.257728
HJSDEVF X 2020-02-06,50.381115
HJSDEVF X 2020-02-07,77.188798
HJSDEVF X 2020-02-08,34.427041
HJSDEVF X 2020-02-09,27.298189
HJSDEVF X 2020-02-10,32.297590
HJSDEVF X 2020-02-11,24.155020
HJSDEVF X 2020-02-12,31.930020
HJSDEVF X 2020-02-13,25.680876
HJSDEVF X 2020-02-14,34.403471
HJSDEVF X 2020-02-15,34.964783
HJSDEVF X 2020-02-16,20.312685
HJSDEVF X 2020-02-17,26.815927
HJSDEVF X 2020-02-18,27.733925
HJSDEVF X 2020-02-19,28.896411
HJSDEVF X 2020-02-20,26.035450
HJSDEVF X 2020-02-21,31.521263
HJSDEVF X 2020-02-22,31.733124
HJSDEVF X 2020-02-23,27.799573
HJSDEVF X 2020-02-24,28.255198
HJSDEVF X 2020-02-25,26.397083
HJSDEVF X 2020-02-26,25.554389
HJSDEVF X 2020-02-27,26.049187
HJSDEVF X 2020-02-28,26.483063
HJSDEVF X 2020-02-29,39.127819
HJSDEVF X 2020-03-01,26.608440
HJSDEVF X 2020-03-02,25.841458
HJSDEVF X 2020-03-03,32.290495
HJSDEVF X 2020-03-04,55.532760
HJSDEVF X 2020-03-05,34.304351
HJSDEVF X 2020-03-06,42.784862
HJSDEVF X 2020-03-07,41.921052
HJSDEVF X 2020-03-08,26.316093
HJSDEVF X 2020-03-09,26.850573
HJSDEVF X 2020-03-10,22.336390
HJSDEVF X 2020-03-11,22.926389
HJSDEVF X 2020-03-12,23.837717
HJSDEVF X 2020-03-13,26.902538
HJSDEVF X 2020-03-14,57.469709
HJSDEVF X 2020-03-15,31.711016
HJSDEVF X 2020-03-16,44.664418
HJSDEVF X 2020-03-17,43.170714
HJSDEVF X 2020-03-18,29.061396
HJSDEVF X 2020-03-19,48.755493
HJSDEVF X 2020-03-20,29.304112
HJSDEVF X 2020-03-21,28.694905
HJSDEVF X 2020-03-22,49.977308
HJSDEVF X 2020-03-23,53.496601
HJSDEVF X 2020-03-24,48.055849
HJSDEVF X 2020-03-25,54.640967
HJSDEVF X 2020-03-26,61.886783
HJSDEVF X 2020-03-27,63.062190
HJSDEVF X 2020-03-28,61.648651
HJSDEVF X 2020-03-29,29.453497
HJSDEVF X 2020-03-30,28.683544
HJSDEVF X 2020-03-31,32.380610
HJSDEVF X 2020-04-01,47.112222
HJSDEVF X 2020-04-02,40.887485
HJSDEVF X 2020-04-03,25.971703
HJSDEVF X 2020-04-04,35.913357
HP8D6X8 X 2020-01-02,97.412704
HP8D6X8 X 2020-01-03,102.409710
HP8D6X8 X 2020-01-04,79.723917
HP8D6X8 X 2020-01-05,102.517048
HP8D6X8 X 2020-01-06,89.034433
HP8D6X8 X 2020-01-07,75.915661
HP8D6X8 X 2020-01-08,117.111869
HP8D6X8 X 2020-01-09,77.482008
HP8D6X8 X 2020-01-10,132.936024
HP8D6X8 X 2020-01-11,81.997619
HP8D6X8 X 2020-01-12,130.647611
HP8D6X8 X 2020-01-13,103.187344
HP8D6X8 X 2020-01-14,131.582308
HP8D6X8 X 2020-01-15,75.705952
HP8D6X8 X 2020-01-16,71.544118
HP8D6X8 X 2020-01-17,105.457754
HP8D6X8 X 2020-01-18,115.708437
HP8D6X8 X 2020-01-19,99.220118
HP8D6X8 X 2020-01-20,124.694681
HP8D6X8 X 2020-01-21,136.407778
HP8D6X8 X 2020-01-22,113.085825
HP8D6X8 X 2020-01-23,138.626661
HP8D6X8 X 2020-01-24,61.891430
HP8D6X8 X 2020-01-25,60.094901
HP8D6X8 X 2020-01-26,62.888147
HP8D6X8 X 2020-01-27,95.023179
HP8D6X8 X 2020-01-28,109.861558
HP8D6X8 X 2020-01-29,99.389849
HP8D6X8 X 2020-01-30,88.916097
HP8D6X8 X 2020-01-31,140.413516
HP8D6X8 X 2020-02-01,96.969817
HP8D6X8 X 2020-02-02,123.297056
HP8D6X8 X 2020-02-03,112.193405
HP8D6X8 X 2020-02-04,101.178208
HP8D6X8 X 2020-02-05,79.080302
HP8D6X8 X 2020-02-06,82.204694
HP8D6X8 X 2020-02-07,97.891587
HP8D6X8 X 2020-02-08,113.181753
HP8D6X8 X 2020-02-09,82.988140
HP8D6X8 X 2020-02-10,74.772738
HP8D6X8 X 2020-02-11,72.118101
HP8D6X8 X 2020-02-12,88.374659
HP8D6X8 X 2020-02-13,86.077071
HP8D6X8 X 2020-02-14,74.259851
HP8D6X8 X 2020-02-15,65.838024
HP8D6X8 X 2020-02-16,111.058257
HP8D6X8 X 2020-02-17,59.891336
HP8D6X8 X 2020-02-18,80.068151
HP8D6X8 X 2020-02-19,97.059813
HP8D6X8 X 2020-02-20,72.099374
HP8D6X8 X 2020-02-21,64.011581
HP8D6X8 X 2020-02-22,89.098131
HP8D6X8 X 2020-02-23,116.870037
HP8D6X8 X 2020-02-24,91.830343
HP8D6X8 X 2020-02-25,84.648354
HP8D6X8 X 2020-02-26,54.748278
HP8D6X8 X 2020-02-27,75.484020
HP8D6X8 X 2020-02-28,100.166099
HP8D6X8 X 2020-02-29,74.063111
HP8D6X8 X 2020-03-01,76.012234
HP8D6X8 X 2020-03-02,63.128135
HP8D6X8 X 2020-03-03,82.802766
HP8D6X8 X 2020-03-04,104.610917
HP8D6X8 X 2020-03-05,87.236739
HP8D6X8 X 2020-03-06,98.028417
HP8D6X8 X 2020-03-07,95.889313
HP8D6X8 X 2020-03-08,51.498290
HP8D6X8 X 2020-03-09,77.783397
HP8D6X8 X 2020-03-10,59.609661
HP8D6X8 X 2020-03-11,107.129471
HP8D6X8 X 2020-03-12,93.010728
HP8D6X8 X 2020-03-13,73.322335
HP8D6X8 X 2020-03-14,110.499407
HP8D6X8 X 2020-03-15,84.132677
HP8D6X8 X 2020-03-16,113.564316
HP8D6X8 X 2020-03-17,110.311063
HP8D6X8 X 2020-03-18,102.943774
HP8D6X8 X 2020-03-19,116.603992
HP8D6X8 X 2020-03-20,99.486100
HP8D6X8 X 2020-03-21,117.954902
HP8D6X8 X 2020-03-22,126.419835
HP8D6X8 X 2020-03-23,83.630675
HP8D6X8 X 2020-03-24,67.500604
HP8D6X8 X 2020-03-25,107.932579
HP8D6X8 X 2020-03-26,73.968714
HP8D6X8 X 2020-03-27,86.561120
HP8D6X8 X 2020-03-28,61.988237
HP8D6X8 X 2020-03-29,57.228729
HP8D6X8 X 2020-03-30,60.521397
HP8D6X8 X 2020-03-31,70.226179
HP8D6X8 X 2020-04-01,59.207671
HP8D6X8 X 2020-04-02,78.741472
HP8D6X8 X 2020-04-03,73.061556
HP8D6X8 X 2020-04-04,97.896579
HR4CUK5 X 2020-02-04,40.974913
HR4CUK5 X 2020-02-05,37.493290
HR4CUK5 X 2020-02-06,48.324861
HR4CUK5 X 2020-02-07,29.328587
HR4CUK5 X 2020-02-08,34.534458
HR4CUK5 X 2020-02-09,44.730980
HR4CUK5 X 2020-02-10,56.888649
HR4CUK5 X 2020-02-11,60.819758
HR4CUK5 X 2020-02-12,40.050496
HR4CUK5 X 2020-02-13,39.044739
HR4CUK5 X 2020-02-14,41.373488
HR4CUK5 X 2020-02-15,36.143119
HR4CUK5 X 2020-02-16,41.836556
HR4CUK5 X 2020-02-17,40.446258
HR4CUK5 X 2020-02-18,52.533032
HR4CUK5 X 2020-02-19,43.651263
HR4CUK5 X 2020-02-20,36.256599
HR4CUK5 X 2020-02-21,39.916250
HR4CUK5 X 2020-03-03,35.553390
HR4CUK5 X 2020-03-04,31.057510
HR4CUK5 X 2020-03-05,46.677967
HR4CUK5 X 2020-03-06,34.405995
HR4CUK5 X 2020-03-07,32.470750
HR4CUK5 X 2020-03-08,38.714556
HR4CUK5 X 2020-03-09,36.333681
HR4CUK5 X 2020-03-10,50.031214
HR4CUK5 X 2020-03-11,45.180194
HR4CUK5 X 2020-03-12,43.195082
HR4CUK5 X 2020-03-13,44.582749
HR4CUK5 X 2020-03-14,64.768380
HR4CUK5 X 2020-03-15,43.342310
HR4CUK5 X 2020-03-16,43.376142
HR4CUK5 X 2020-03-17,39.653231
HR4CUK5 X 2020-03-18,52.768203
HR4CUK5 X 2020-03-19,37.101206
HR4CUK5 X 2020-03-20,38.264955
HR4CUK5 X 2020-03-21,40.320597
HR4CUK5 X 2020-03-22,37.789118
HR4CUK5 X 2020-03-23,44.989398
HR4CUK5 X 2020-03-24,39.721167
HR4CUK5 X 2020-03-25,41.888741
HR4CUK5 X 2020-03-26,50.528799
HR4CUK5 X 2020-03-27,42.038057
HR4CUK5 X 2020-03-28,43.407086
HR4CUK5 X 2020-03-29,47.482419
HR4CUK5 X 2020-03-30,38.523371
HR4CUK5 X 2020-03-31,43.433011
HR4CUK5 X 2020-04-01,44.445317
HR4CUK5 X 2020-04-02,40.241573
HR4CUK5 X 2020-04-03,65.710131
HR4CUK5 X 2020-04-04,75.752311
HWF7EZ3 X 2020-01-02,35.597358
HWF7EZ3 X 2020-01-03,37.343145
HWF7EZ3 X 2020-01-04,123.694063
HWF7EZ3 X 2020-01-05,74.217385
HWF7EZ3 X 2020-01-06,32.618059
HWF7EZ3 X 2020-01-07,30.764798
HWF7EZ3 X 2020-01-08,42.325772
HWF7EZ3 X 2020-01-09,42.693813
HWF7EZ3 X 2020-01-10,101.637235
HWF7EZ3 X 2020-01-11,91.082406
HWF7EZ3 X 2020-01-12,51.239579
HWF7EZ3 X 2020-01-13,49.299608
HWF7EZ3 X 2020-01-14,98.655624
HWF7EZ3 X 2020-01-15,50.529370
HWF7EZ3 X 2020-01-16,45.135156
HWF7EZ3 X 2020-01-17,34.407612
HWF7EZ3 X 2020-01-18,35.221616
HWF7EZ3 X 2020-01-19,29.905172
HWF7EZ3 X 2020-01-20,36.575623
HWF7EZ3 X 2020-01-21,39.060847
HWF7EZ3 X 2020-01-22,84.943810
HWF7EZ3 X 2020-01-23,36.941939
HWF7EZ3 X 2020-01-24,112.618840
HWF7EZ3 X 2020-01-25,49.380896
HWF7EZ3 X 2020-01-26,38.702085
HWF7EZ3 X 2020-01-27,49.516288
HWF7EZ3 X 2020-01-28,38.979738
HWF7EZ3 X 2020-01-29,45.172996
HWF7EZ3 X 2020-01-30,49.614853
HWF7EZ3 X 2020-01-31,45.710767
HWF7EZ3 X 2020-02-01,38.656159
HWF7EZ3 X 2020-02-02,46.360860
HWF7EZ3 X 2020-02-03,71.058790
HWF7EZ3 X 2020-02-04,42.490758
HWF7EZ3 X 2020-02-05,41.787011
HWF7EZ3 X 2020-02-06,41.819275
HWF7EZ3 X 2020-02-07,39.875522
HWF7EZ3 X 2020-02-08,38.489448
HWF7EZ3 X 2020-02-09,66.893903
HWF7EZ3 X 2020-02-10,48.795755
HWF7EZ3 X 2020-02-11,34.863450
HWF7EZ3 X 2020-02-12,52.881680
HWF7EZ3 X 2020-02-13,79.234366
HWF7EZ3 X 2020-02-14,69.449563
HWF7EZ3 X 2020-02-15,55.219533
HWF7EZ3 X 2020-02-16,37.104495
HWF7EZ3 X 2020-02-17,60.463983
HWF7EZ3 X 2020-02-18,93.083129
HWF7EZ3 X 2020-02-19,87.344734
HWF7EZ3 X 2020-02-20,53.802040
HWF7EZ3 X 2020-02-21,32.048414
HWF7EZ3 X 2020-02-22,39.430339
HWF7EZ3 X 2020-02-23,54.893380
HWF7EZ3 X 2020-02-24,38.744663
HWF7EZ3 X 2020-02-25,46.839765
HWF7EZ3 X 2020-02-26,47.269057
HWF7EZ3 X 2020-02-27,34.928159
HWF7EZ3 X 2020-02-28,48.432241
HWF7EZ3 X 2020-02-29,69.353197
HWF7EZ3 X 2020-03-01,62.527433
HWF7EZ3 X 2020-03-02,62.386673
HWF7EZ3 X 2020-03-03,42.028138
HWF7EZ3 X 2020-03-04,55.659397
HWF7EZ3 X 2020-03-05,63.274951
HWF7EZ3 X 2020-03-06,50.047448
HWF7EZ3 X 2020-03-07,49.608528
HWF7EZ3 X 2020-03-08,70.536325
HWF7EZ3 X 2020-03-09,86.562317
HWF7EZ3 X 2020-03-10,40.952339
HWF7EZ3 X 2020-03-11,67.779869
HWF7EZ3 X 2020-03-12,69.721703
HWF7EZ3 X 2020-03-13,47.014511
HWF7EZ3 X 2020-03-14,85.627433
HWF7EZ3 X 2020-03-15,34.382906
HWF7EZ3 X 2020-03-16,35.503913
HWF7EZ3 X 2020-03-17,45.413832
HWF7EZ3 X 2020-03-18,40.919095
HWF7EZ3 X 2020-03-19,34.123450
HWF7EZ3 X 2020-03-20,79.545146
HWF7EZ3 X 2020-03-21,76.271841
HWF7EZ3 X 2020-03-22,70.538005
HWF7EZ3 X 2020-03-23,45.925001
HWF7EZ3 X 2020-03-24,43.836671
HWF7EZ3 X 2020-03-25,38.158959
HWF7EZ3 X 2020-03-26,40.125413
HWF7EZ3 X 2020-03-27,41.597776
HWF7EZ3 X 2020-03-28,38.384969
